mortgageInterestRate,propertyValueYearlyIncrease,initialMonthlyRentPrice,delta
0.16,-0.14,1200,-181164.22967158055660734050230
0.16,-0.14,1300,-173964.41738506312575797461210
0.16,-0.14,1400,-166764.60509854569490860872193
0.16,-0.14,1500,-159564.79281202826405924283173
0.16,-0.14,1600,-152364.98052551083320987694156
0.16,-0.14,1700,-145165.16823899340236051105137
0.16,-0.14,1800,-137965.35595247597151114516118
0.16,-0.14,1900,-130765.54366595854066177927101
0.16,-0.14,2000,-123565.73137944110981241338082
0.16,-0.13,500,-225964.13505720257255290173362
0.16,-0.13,600,-218764.32277068514170353584341
0.16,-0.13,700,-211564.51048416771085416995320
0.16,-0.13,800,-204364.69819765028000480406305
0.16,-0.13,900,-197164.88591113284915543817283
0.16,-0.13,1000,-189965.07362461541830607228268
0.16,-0.13,1100,-182765.26133809798745670639248
0.16,-0.13,1200,-175565.44905158055660734050230
0.16,-0.13,1300,-168365.63676506312575797461210
0.16,-0.13,1400,-161165.82447854569490860872193
0.16,-0.13,1500,-153966.01219202826405924283173
0.16,-0.13,1600,-146766.19990551083320987694156
0.16,-0.13,1700,-139566.38761899340236051105137
0.16,-0.13,1800,-132366.57533247597151114516118
0.16,-0.13,1900,-125166.76304595854066177927101
0.16,-0.13,2000,-117966.95075944110981241338082
0.16,-0.12,500,-220101.93583720257255290173362
0.16,-0.12,600,-212902.12355068514170353584341
0.16,-0.12,700,-205702.31126416771085416995320
0.16,-0.12,800,-198502.49897765028000480406305
0.16,-0.12,900,-191302.68669113284915543817283
0.16,-0.12,1000,-184102.87440461541830607228268
0.16,-0.12,1100,-176903.06211809798745670639248
0.16,-0.12,1200,-169703.24983158055660734050230
0.16,-0.12,1300,-162503.43754506312575797461210
0.16,-0.12,1400,-155303.62525854569490860872193
0.16,-0.12,1500,-148103.81297202826405924283173
0.16,-0.12,1600,-140904.00068551083320987694156
0.16,-0.12,1700,-133704.18839899340236051105137
0.16,-0.12,1800,-126504.37611247597151114516118
0.16,-0.12,1900,-119304.56382595854066177927101
0.16,-0.12,2000,-112104.75153944110981241338082
0.16,-0.11,500,-213967.13021720257255290173362
0.16,-0.11,600,-206767.31793068514170353584341
0.16,-0.11,700,-199567.50564416771085416995320
0.16,-0.11,800,-192367.69335765028000480406305
0.16,-0.11,900,-185167.88107113284915543817283
0.16,-0.11,1000,-177968.06878461541830607228268
0.16,-0.11,1100,-170768.25649809798745670639248
0.16,-0.11,1200,-163568.44421158055660734050230
0.16,-0.11,1300,-156368.63192506312575797461210
0.16,-0.11,1400,-149168.81963854569490860872193
0.16,-0.11,1500,-141969.00735202826405924283173
0.16,-0.11,1600,-134769.19506551083320987694156
0.16,-0.11,1700,-127569.38277899340236051105137
0.16,-0.11,1800,-120369.57049247597151114516118
0.16,-0.11,1900,-113169.75820595854066177927101
0.16,-0.11,2000,-105969.94591944110981241338082
0.16,-0.10,500,-207550.31919720257255290173362
0.16,-0.10,600,-200350.50691068514170353584341
0.16,-0.10,700,-193150.69462416771085416995320
0.16,-0.10,800,-185950.88233765028000480406305
0.16,-0.10,900,-178751.07005113284915543817283
0.16,-0.10,1000,-171551.25776461541830607228268
0.16,-0.10,1100,-164351.44547809798745670639248
0.16,-0.10,1200,-157151.63319158055660734050230
0.16,-0.10,1300,-149951.82090506312575797461210
0.16,-0.10,1400,-142752.00861854569490860872193
0.16,-0.10,1500,-135552.19633202826405924283173
0.16,-0.10,1600,-128352.38404551083320987694156
0.16,-0.10,1700,-121152.57175899340236051105137
0.16,-0.10,1800,-113952.75947247597151114516118
0.16,-0.10,1900,-106752.94718595854066177927101
0.16,-0.10,2000,-99553.13489944110981241338082
0.16,-0.09,500,-200841.89017720257255290173362
0.16,-0.09,600,-193642.07789068514170353584341
0.16,-0.09,700,-186442.26560416771085416995320
0.16,-0.09,800,-179242.45331765028000480406305
0.16,-0.09,900,-172042.64103113284915543817283
0.16,-0.09,1000,-164842.82874461541830607228268
0.16,-0.09,1100,-157643.01645809798745670639248
0.16,-0.09,1200,-150443.20417158055660734050230
0.16,-0.09,1300,-143243.39188506312575797461210
0.16,-0.09,1400,-136043.57959854569490860872193
0.16,-0.09,1500,-128843.76731202826405924283173
0.16,-0.09,1600,-121643.95502551083320987694156
0.16,-0.09,1700,-114444.14273899340236051105137
0.16,-0.09,1800,-107244.33045247597151114516118
0.16,-0.09,1900,-100044.51816595854066177927101
0.16,-0.09,2000,-92844.70587944110981241338082
0.16,-0.08,500,-193832.01455720257255290173362
0.16,-0.08,600,-186632.20227068514170353584341
0.16,-0.08,700,-179432.38998416771085416995320
0.16,-0.08,800,-172232.57769765028000480406305
0.16,-0.08,900,-165032.76541113284915543817283
0.16,-0.08,1000,-157832.95312461541830607228268
0.16,-0.08,1100,-150633.14083809798745670639248
0.16,-0.08,1200,-143433.32855158055660734050230
0.16,-0.08,1300,-136233.51626506312575797461210
0.16,-0.08,1400,-129033.70397854569490860872193
0.16,-0.08,1500,-121833.89169202826405924283173
0.16,-0.08,1600,-114634.07940551083320987694156
0.16,-0.08,1700,-107434.26711899340236051105137
0.16,-0.08,1800,-100234.45483247597151114516118
0.16,-0.08,1900,-93034.64254595854066177927101
0.16,-0.08,2000,-85834.83025944110981241338082
0.16,-0.07,500,-186510.64533720257255290173362
0.16,-0.07,600,-179310.83305068514170353584341
0.16,-0.07,700,-172111.02076416771085416995320
0.16,-0.07,800,-164911.20847765028000480406305
0.16,-0.07,900,-157711.39619113284915543817283
0.16,-0.07,1000,-150511.58390461541830607228268
0.16,-0.07,1100,-143311.77161809798745670639248
0.16,-0.07,1200,-136111.95933158055660734050230
0.16,-0.07,1300,-128912.14704506312575797461210
0.16,-0.07,1400,-121712.33475854569490860872193
0.16,-0.07,1500,-114512.52247202826405924283173
0.16,-0.07,1600,-107312.71018551083320987694156
0.16,-0.07,1700,-100112.89789899340236051105137
0.16,-0.07,1800,-92913.08561247597151114516118
0.16,-0.07,1900,-85713.27332595854066177927101
0.16,-0.07,2000,-78513.461039441109812413380817
0.16,-0.06,500,-178867.51471720257255290173362
0.16,-0.06,600,-171667.70243068514170353584341
0.16,-0.06,700,-164467.89014416771085416995320
0.16,-0.06,800,-157268.07785765028000480406305
0.16,-0.06,900,-150068.26557113284915543817283
0.16,-0.06,1000,-142868.45328461541830607228268
0.16,-0.06,1100,-135668.64099809798745670639248
0.16,-0.06,1200,-128468.82871158055660734050230
0.16,-0.06,1300,-121269.01642506312575797461210
0.16,-0.06,1400,-114069.20413854569490860872193
0.16,-0.06,1500,-106869.39185202826405924283173
0.16,-0.06,1600,-99669.57956551083320987694156
0.16,-0.06,1700,-92469.76727899340236051105137
0.16,-0.06,1800,-85269.95499247597151114516118
0.16,-0.06,1900,-78070.142705958540661779271006
0.16,-0.06,2000,-70870.330419441109812413380817
0.16,-0.05,500,-170892.13169720257255290173362
0.16,-0.05,600,-163692.31941068514170353584341
0.16,-0.05,700,-156492.50712416771085416995320
0.16,-0.05,800,-149292.69483765028000480406305
0.16,-0.05,900,-142092.88255113284915543817283
0.16,-0.05,1000,-134893.07026461541830607228268
0.16,-0.05,1100,-127693.25797809798745670639248
0.16,-0.05,1200,-120493.44569158055660734050230
0.16,-0.05,1300,-113293.63340506312575797461210
0.16,-0.05,1400,-106093.82111854569490860872193
0.16,-0.05,1500,-98894.00883202826405924283173
0.16,-0.05,1600,-91694.19654551083320987694156
0.16,-0.05,1700,-84494.38425899340236051105137
0.16,-0.05,1800,-77294.571972475971511145161185
0.16,-0.05,1900,-70094.759685958540661779271006
0.16,-0.05,2000,-62894.947399441109812413380817
0.16,-0.04,500,-162573.77967720257255290173362
0.16,-0.04,600,-155373.96739068514170353584341
0.16,-0.04,700,-148174.15510416771085416995320
0.16,-0.04,800,-140974.34281765028000480406305
0.16,-0.04,900,-133774.53053113284915543817283
0.16,-0.04,1000,-126574.71824461541830607228268
0.16,-0.04,1100,-119374.90595809798745670639248
0.16,-0.04,1200,-112175.09367158055660734050230
0.16,-0.04,1300,-104975.28138506312575797461210
0.16,-0.04,1400,-97775.46909854569490860872193
0.16,-0.04,1500,-90575.65681202826405924283173
0.16,-0.04,1600,-83375.84452551083320987694156
0.16,-0.04,1700,-76176.032238993402360511051373
0.16,-0.04,1800,-68976.219952475971511145161185
0.16,-0.04,1900,-61776.407665958540661779271006
0.16,-0.04,2000,-54576.595379441109812413380817
0.16,-0.03,500,-153901.51405720257255290173362
0.16,-0.03,600,-146701.70177068514170353584341
0.16,-0.03,700,-139501.88948416771085416995320
0.16,-0.03,800,-132302.07719765028000480406305
0.16,-0.03,900,-125102.26491113284915543817283
0.16,-0.03,1000,-117902.45262461541830607228268
0.16,-0.03,1100,-110702.64033809798745670639248
0.16,-0.03,1200,-103502.82805158055660734050230
0.16,-0.03,1300,-96303.01576506312575797461210
0.16,-0.03,1400,-89103.20347854569490860872193
0.16,-0.03,1500,-81903.39119202826405924283173
0.16,-0.03,1600,-74703.57890551083320987694156
0.16,-0.03,1700,-67503.766618993402360511051373
0.16,-0.03,1800,-60303.954332475971511145161185
0.16,-0.03,1900,-53104.142045958540661779271006
0.16,-0.03,2000,-45904.329759441109812413380817
0.16,-0.02,500,-144864.15983720257255290173362
0.16,-0.02,600,-137664.34755068514170353584341
0.16,-0.02,700,-130464.53526416771085416995320
0.16,-0.02,800,-123264.72297765028000480406305
0.16,-0.02,900,-116064.91069113284915543817283
0.16,-0.02,1000,-108865.09840461541830607228268
0.16,-0.02,1100,-101665.28611809798745670639248
0.16,-0.02,1200,-94465.47383158055660734050230
0.16,-0.02,1300,-87265.66154506312575797461210
0.16,-0.02,1400,-80065.84925854569490860872193
0.16,-0.02,1500,-72866.03697202826405924283173
0.16,-0.02,1600,-65666.22468551083320987694156
0.16,-0.02,1700,-58466.412398993402360511051373
0.16,-0.02,1800,-51266.600112475971511145161185
0.16,-0.02,1900,-44066.787825958540661779271006
0.16,-0.02,2000,-36866.975539441109812413380817
0.16,-0.01,500,-135450.30921720257255290173362
0.16,-0.01,600,-128250.49693068514170353584341
0.16,-0.01,700,-121050.68464416771085416995320
0.16,-0.01,800,-113850.87235765028000480406305
0.16,-0.01,900,-106651.06007113284915543817283
0.16,-0.01,1000,-99451.24778461541830607228268
0.16,-0.01,1100,-92251.43549809798745670639248
0.16,-0.01,1200,-85051.62321158055660734050230
0.16,-0.01,1300,-77851.81092506312575797461210
0.16,-0.01,1400,-70651.99863854569490860872193
0.16,-0.01,1500,-63452.18635202826405924283173
0.16,-0.01,1600,-56252.37406551083320987694156
0.16,-0.01,1700,-49052.561778993402360511051373
0.16,-0.01,1800,-41852.749492475971511145161185
0.16,-0.01,1900,-34652.937205958540661779271006
0.16,-0.01,2000,-27453.124919441109812413380817
0.16,0.00,500,-125648.31919720257255290173362
0.16,0.00,600,-118448.50691068514170353584341
0.16,0.00,700,-111248.69462416771085416995320
0.16,0.00,800,-104048.88233765028000480406305
0.16,0.00,900,-96849.07005113284915543817283
0.16,0.00,1000,-89649.25776461541830607228268
0.16,0.00,1100,-82449.44547809798745670639248
0.16,0.00,1200,-75249.63319158055660734050230
0.16,0.00,1300,-68049.82090506312575797461210
0.16,0.00,1400,-60850.00861854569490860872193
0.16,0.00,1500,-53650.19633202826405924283173
0.16,0.00,1600,-46450.38404551083320987694156
0.16,0.00,1700,-39250.571758993402360511051373
0.16,0.00,1800,-32050.759472475971511145161185
0.16,0.00,1900,-24850.947185958540661779271006
0.16,0.00,2000,-17651.134899441109812413380817
0.16,0.01,500,-115446.30917720257255290173362
0.16,0.01,600,-108246.49689068514170353584341
0.16,0.01,700,-101046.68460416771085416995320
0.16,0.01,800,-93846.87231765028000480406305
0.16,0.01,900,-86647.06003113284915543817283
0.16,0.01,1000,-79447.24774461541830607228268
0.16,0.01,1100,-72247.43545809798745670639248
0.16,0.01,1200,-65047.62317158055660734050230
0.16,0.01,1300,-57847.81088506312575797461210
0.16,0.01,1400,-50647.99859854569490860872193
0.16,0.01,1500,-43448.18631202826405924283173
0.16,0.01,1600,-36248.37402551083320987694156
0.16,0.01,1700,-29048.561738993402360511051373
0.16,0.01,1800,-21848.749452475971511145161185
0.16,0.01,1900,-14648.937165958540661779271006
0.16,0.01,2000,-7449.124879441109812413380817
0.16,0.02,500,-104832.15855720257255290173362
0.16,0.02,600,-97632.34627068514170353584341
0.16,0.02,700,-90432.53398416771085416995320
0.16,0.02,800,-83232.72169765028000480406305
0.16,0.02,900,-76032.90941113284915543817283
0.16,0.02,1000,-68833.09712461541830607228268
0.16,0.02,1100,-61633.28483809798745670639248
0.16,0.02,1200,-54433.47255158055660734050230
0.16,0.02,1300,-47233.66026506312575797461210
0.16,0.02,1400,-40033.84797854569490860872193
0.16,0.02,1500,-32834.03569202826405924283173
0.16,0.02,1600,-25634.22340551083320987694156
0.16,0.02,1700,-18434.411118993402360511051373
0.16,0.02,1800,-11234.598832475971511145161185
0.16,0.02,1900,-4034.786545958540661779271006
0.16,0.02,2000,3165.025740558890187586619183
0.16,0.03,500,-93793.50433720257255290173362
0.16,0.03,600,-86593.69205068514170353584341
0.16,0.03,700,-79393.87976416771085416995320
0.16,0.03,800,-72194.06747765028000480406305
0.16,0.03,900,-64994.25519113284915543817283
0.16,0.03,1000,-57794.44290461541830607228268
0.16,0.03,1100,-50594.63061809798745670639248
0.16,0.03,1200,-43394.81833158055660734050230
0.16,0.03,1300,-36195.00604506312575797461210
0.16,0.03,1400,-28995.19375854569490860872193
0.16,0.03,1500,-21795.38147202826405924283173
0.16,0.03,1600,-14595.56918551083320987694156
0.16,0.03,1700,-7395.756898993402360511051373
0.16,0.03,1800,-195.944612475971511145161185
0.16,0.03,1900,7003.867674041459338220728994
0.16,0.03,2000,14203.679960558890187586619183
0.16,0.04,500,-82317.73871720257255290173362
0.16,0.04,600,-75117.92643068514170353584341
0.16,0.04,700,-67918.11414416771085416995320
0.16,0.04,800,-60718.30185765028000480406305
0.16,0.04,900,-53518.48957113284915543817283
0.16,0.04,1000,-46318.67728461541830607228268
0.16,0.04,1100,-39118.86499809798745670639248
0.16,0.04,1200,-31919.05271158055660734050230
0.16,0.04,1300,-24719.24042506312575797461210
0.16,0.04,1400,-17519.42813854569490860872193
0.16,0.04,1500,-10319.61585202826405924283173
0.16,0.04,1600,-3119.80356551083320987694156
0.16,0.04,1700,4080.008721006597639488948627
0.16,0.04,1800,11279.821007524028488854838815
0.16,0.04,1900,18479.633294041459338220728994
0.16,0.04,2000,25679.445580558890187586619183
0.16,0.05,500,-70392.00669720257255290173362
0.16,0.05,600,-63192.19441068514170353584341
0.16,0.05,700,-55992.38212416771085416995320
0.16,0.05,800,-48792.56983765028000480406305
0.16,0.05,900,-41592.75755113284915543817283
0.16,0.05,1000,-34392.94526461541830607228268
0.16,0.05,1100,-27193.13297809798745670639248
0.16,0.05,1200,-19993.32069158055660734050230
0.16,0.05,1300,-12793.50840506312575797461210
0.16,0.05,1400,-5593.69611854569490860872193
0.16,0.05,1500,1606.11616797173594075716827
0.16,0.05,1600,8805.92845448916679012305844
0.16,0.05,1700,16005.740741006597639488948627
0.16,0.05,1800,23205.553027524028488854838815
0.16,0.05,1900,30405.365314041459338220728994
0.16,0.05,2000,37605.177600558890187586619183
0.16,0.06,500,-58003.20367720257255290173362
0.16,0.06,600,-50803.39139068514170353584341
0.16,0.06,700,-43603.57910416771085416995320
0.16,0.06,800,-36403.76681765028000480406305
0.16,0.06,900,-29203.95453113284915543817283
0.16,0.06,1000,-22004.14224461541830607228268
0.16,0.06,1100,-14804.32995809798745670639248
0.16,0.06,1200,-7604.51767158055660734050230
0.16,0.06,1300,-404.70538506312575797461210
0.16,0.06,1400,6795.10690145430509139127807
0.16,0.06,1500,13994.91918797173594075716827
0.16,0.06,1600,21194.73147448916679012305844
0.16,0.06,1700,28394.543761006597639488948627
0.16,0.06,1800,35594.356047524028488854838815
0.16,0.06,1900,42794.168334041459338220728994
0.16,0.06,2000,49993.980620558890187586619183
0.16,0.07,500,-45137.97305720257255290173362
0.16,0.07,600,-37938.16077068514170353584341
0.16,0.07,700,-30738.34848416771085416995320
0.16,0.07,800,-23538.53619765028000480406305
0.16,0.07,900,-16338.72391113284915543817283
0.16,0.07,1000,-9138.91162461541830607228268
0.16,0.07,1100,-1939.09933809798745670639248
0.16,0.07,1200,5260.71294841944339265949770
0.16,0.07,1300,12460.52523493687424202538790
0.16,0.07,1400,19660.33752145430509139127807
0.16,0.07,1500,26860.14980797173594075716827
0.16,0.07,1600,34059.96209448916679012305844
0.16,0.07,1700,41259.774381006597639488948627
0.16,0.07,1800,48459.586667524028488854838815
0.16,0.07,1900,55659.398954041459338220728994
0.16,0.07,2000,62859.211240558890187586619183
0.16,0.08,500,-31782.70383720257255290173362
0.16,0.08,600,-24582.89155068514170353584341
0.16,0.08,700,-17383.07926416771085416995320
0.16,0.08,800,-10183.26697765028000480406305
0.16,0.08,900,-2983.45469113284915543817283
0.16,0.08,1000,4216.35759538458169392771732
0.16,0.08,1100,11416.16988190201254329360752
0.16,0.08,1200,18615.98216841944339265949770
0.16,0.08,1300,25815.79445493687424202538790
0.16,0.08,1400,33015.60674145430509139127807
0.16,0.08,1500,40215.41902797173594075716827
0.16,0.08,1600,47415.23131448916679012305844
0.16,0.08,1700,54615.043601006597639488948627
0.16,0.08,1800,61814.855887524028488854838815
0.16,0.08,1900,69014.668174041459338220728994
0.16,0.08,2000,76214.480460558890187586619183
0.16,0.09,500,-17923.52821720257255290173362
0.16,0.09,600,-10723.71593068514170353584341
0.16,0.09,700,-3523.90364416771085416995320
0.16,0.09,800,3675.90864234971999519593695
0.16,0.09,900,10875.72092886715084456182717
0.16,0.09,1000,18075.53321538458169392771732
0.16,0.09,1100,25275.34550190201254329360752
0.16,0.09,1200,32475.15778841944339265949770
0.16,0.09,1300,39674.97007493687424202538790
0.16,0.09,1400,46874.78236145430509139127807
0.16,0.09,1500,54074.59464797173594075716827
0.16,0.09,1600,61274.40693448916679012305844
0.16,0.09,1700,68474.219221006597639488948627
0.16,0.09,1800,75674.031507524028488854838815
0.16,0.09,1900,82873.84379404145933822072899
0.16,0.09,2000,90073.65608055889018758661918
0.16,0.10,500,-3546.31919720257255290173362
0.16,0.10,600,3653.49308931485829646415659
0.16,0.10,700,10853.30537583228914583004680
0.16,0.10,800,18053.11766234971999519593695
